,STATION,STATION_NAME,LATITUDE,LONGITUDE,DATETIME,HOURLYPrecip
16288,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 22:17:00,0.0
16289,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 22:49:00,0.01
16290,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 22:51:00,0.01
16291,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 23:47:00,0.03
16292,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 23:51:00,0.03
16293,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 23:59:00,0.0
16294,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 00:30:00,0.0
16295,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 00:51:00,0.0
16296,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 01:00:00,0.0
16297,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 01:51:00,0.0
16298,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 02:51:00,0.0
16299,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 03:51:00,0.0
16300,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 04:00:00,0.0
16301,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 04:39:00,0.0
16302,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 04:51:00,0.05
16303,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 05:08:00,0.05
16304,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 05:16:00,0.05
16305,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 05:51:00,0.05
16306,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 06:49:00,0.0
16307,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 06:51:00,0.0
16308,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 07:00:00,0.0
16309,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 07:36:00,0.0
16310,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 07:51:00,0.0
16311,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 08:21:00,0.0
16312,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 08:51:00,0.0
16313,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 09:14:00,0.0
16314,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 09:51:00,0.0
16315,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 10:00:00,0.0
16316,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 10:28:00,0.0
16317,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 10:51:00,0.0
16318,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 11:51:00,0.0
16319,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 12:41:00,0.0
16320,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 12:51:00,0.0
16321,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 13:00:00,0.0
16322,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 13:51:00,0.0
16323,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 14:51:00,0.0
16324,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 15:51:00,0.0
16325,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 16:00:00,0.0
16326,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 16:51:00,0.0
16327,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 17:51:00,0.0
16328,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 18:51:00,0.0
16329,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 19:00:00,0.0
16330,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 19:51:00,0.0
16331,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 20:51:00,0.0
16332,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 21:51:00,0.0
16333,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 22:00:00,0.0
